rep,fold,seed,arm,n_test,auc,ap,acc,f1,rely_img,rely_tab,auc_img_shuf,auc_tab_shuf,best_epoch,epochs_run
0,2,1,img,46,0.6936936936936937,0.898812760837655,0.717391304347826,0.8115942028985508,,,,,7,22
0,2,2,img,46,0.7087087087087087,0.9117693102971662,0.782608695652174,0.868421052631579,,,,,10,25
0,2,0,tab,46,0.7957957957957957,0.9479584423955684,0.8043478260869565,0.88,,,,,3,18
0,2,1,tab,46,0.7507507507507507,0.929296170627724,0.8260869565217391,0.8974358974358975,,,,,3,18
0,2,2,tab,46,0.7777777777777779,0.940036707868796,0.782608695652174,0.868421052631579,,,,,1,16
0,3,0,concat,46,0.6246246246246245,0.8374069845884705,0.8043478260869565,0.8831168831168831,0.0120120120120118,-0.018018018018018,0.6126126126126127,0.6426426426426426,29,37
0,3,1,concat,46,0.6141141141141141,0.843150406459843,0.7608695652173914,0.8571428571428571,0.0,-0.0315315315315315,0.6141141141141141,0.6456456456456456,39,54
0,3,2,concat,46,0.6501501501501502,0.8516813719765655,0.8043478260869565,0.8831168831168831,0.042042042042042,-0.0285285285285284,0.6081081081081081,0.6786786786786787,65,80
0,3,0,concat_wide,46,0.6516516516516516,0.853811942556896,0.8260869565217391,0.8947368421052632,0.0195195195195193,-0.0360360360360361,0.6321321321321323,0.6876876876876877,31,46
0,3,1,concat_wide,46,0.6456456456456456,0.8533834256154913,0.8043478260869565,0.8860759493670886,0.0,-0.0570570570570569,0.6456456456456456,0.7027027027027026,32,47
0,3,2,concat_wide,46,0.6516516516516517,0.8586573516705978,0.8478260869565217,0.9113924050632912,0.003003003003003,0.0840840840840841,0.6486486486486487,0.5675675675675675,11,26
0,3,0,cross,46,0.7477477477477477,0.9167570234047856,0.8695652173913043,0.9210526315789472,-0.0270270270270271,0.18018018018018,0.7747747747747749,0.5675675675675677,19,34
0,3,1,cross,46,0.7432432432432432,0.8775271591730941,0.8043478260869565,0.88,0.0105105105105103,0.1636636636636635,0.7327327327327329,0.5795795795795796,25,40
0,3,2,cross,46,0.7087087087087087,0.8952883942099874,0.8043478260869565,0.88,0.0270270270270269,0.1741741741741742,0.6816816816816818,0.5345345345345345,32,47
0,3,0,cross_a2b,46,0.6696696696696697,0.846422181001839,0.7608695652173914,0.8571428571428571,-0.0105105105105105,0.072072072072072,0.6801801801801802,0.5975975975975977,16,31
0,3,1,cross_a2b,46,0.7042042042042043,0.8962535533045413,0.8043478260869565,0.88,0.0075075075075075,0.0765765765765766,0.6966966966966968,0.6276276276276276,16,31
0,3,2,cross_a2b,46,0.6996996996996997,0.8637589531058094,0.8043478260869565,0.88,0.0060060060060059,0.2342342342342341,0.6936936936936937,0.4654654654654655,13,28
0,3,0,img,46,0.7867867867867868,0.9269089905123208,0.7391304347826086,0.8181818181818182,,,,,1,16
0,3,1,img,46,0.7717717717717718,0.923732847789307,0.8260869565217391,0.8947368421052632,,,,,6,21
0,3,2,img,46,0.7507507507507507,0.9094015773217896,0.6956521739130435,0.7878787878787878,,,,,2,17
0,3,0,tab,46,0.6906906906906907,0.8651108431738483,0.8043478260869565,0.8767123287671232,,,,,3,18
0,3,1,tab,46,0.6141141141141141,0.8559953466742143,0.7391304347826086,0.8461538461538461,,,,,3,18
0,3,2,tab,46,0.6711711711711712,0.8679507092342474,0.782608695652174,0.868421052631579,,,,,6,21
0,4,0,concat,45,0.8682432432432432,0.9700754065793772,0.8666666666666667,0.9166666666666666,0.0067567567567566,0.25,0.8614864864864865,0.6182432432432432,7,22
0,4,1,concat,45,0.8918918918918919,0.9741006334977932,0.8666666666666667,0.918918918918919,0.0337837837837837,0.4189189189189189,0.8581081081081081,0.4729729729729729,13,28
0,4,2,concat,45,0.8952702702702703,0.9773192304233924,0.8666666666666667,0.9166666666666666,0.0202702702702702,0.2972972972972972,0.875,0.597972972972973,7,22
0,4,0,concat_wide,45,0.875,0.9724488519975044,0.8666666666666667,0.9166666666666666,0.0236486486486486,0.304054054054054,0.8513513513513513,0.5709459459459459,3,18
0,4,1,concat_wide,45,0.8783783783783784,0.9711456923075574,0.8222222222222222,0.8888888888888888,0.0168918918918918,0.4695945945945946,0.8614864864864865,0.4087837837837837,13,28
0,4,2,concat_wide,45,0.8783783783783784,0.9741938978386008,0.8666666666666667,0.918918918918919,0.0135135135135134,0.4087837837837837,0.8648648648648649,0.4695945945945946,7,22
0,4,0,cross,45,0.8851351351351352,0.973622006770336,0.8666666666666667,0.9166666666666666,-0.0067567567567566,0.5101351351351352,0.8918918918918919,0.375,4,19
0,4,1,cross,45,0.9054054054054056,0.977991433650143,0.8666666666666667,0.918918918918919,0.0168918918918919,0.5101351351351352,0.8885135135135135,0.3952702702702703,19,34
0,4,2,cross,45,0.8648648648648649,0.9669552966668986,0.8444444444444444,0.9041095890410958,0.027027027027027,0.4459459459459459,0.8378378378378378,0.4189189189189189,3,18
0,4,0,cross_a2b,45,0.8986486486486487,0.9771990945937972,0.8444444444444444,0.9041095890410958,0.0168918918918918,0.5641891891891893,0.8817567567567568,0.3344594594594595,4,19
0,4,1,cross_a2b,45,0.8918918918918919,0.9742168803411316,0.8444444444444444,0.9041095890410958,0.0236486486486486,0.4493243243243243,0.8682432432432432,0.4425675675675676,13,28
0,4,2,cross_a2b,45,0.8513513513513513,0.9629246388959628,0.8444444444444444,0.9041095890410958,0.0168918918918918,0.4290540540540539,0.8344594594594594,0.4222972972972973,3,18
0,4,0,img,45,0.7533783783783784,0.919867748397892,0.6888888888888889,0.7878787878787878,,,,,2,17
0,4,1,img,45,0.7162162162162162,0.9038152104340332,0.8444444444444444,0.9113924050632912,,,,,12,27
0,4,2,img,45,0.7128378378378379,0.9045312378635246,0.8222222222222222,0.8888888888888888,,,,,1,16
0,4,0,tab,45,0.8547297297297297,0.96604284143367,0.8222222222222222,0.8888888888888888,,,,,11,26
0,4,1,tab,45,0.8445945945945946,0.9662800896114094,0.8,0.8767123287671232,,,,,5,20
0,4,2,tab,45,0.8412162162162162,0.9631070443118264,0.8444444444444444,0.9041095890410958,,,,,13,27
1,0,0,concat,46,0.8421052631578947,0.9581308867390952,0.717391304347826,0.8059701492537313,0.013157894736842,0.1118421052631578,0.8289473684210527,0.7302631578947368,1,16
1,0,1,concat,46,0.7828947368421052,0.95308154172531,0.7608695652173914,0.8405797101449275,-0.0098684210526316,0.0065789473684209,0.7927631578947368,0.7763157894736843,2,17
1,0,2,concat,46,0.8157894736842106,0.9528237847744494,0.782608695652174,0.8648648648648649,0.0098684210526316,0.1710526315789474,0.805921052631579,0.6447368421052632,1,16
1,0,0,concat_wide,46,0.8486842105263157,0.9638745366080675,0.7391304347826086,0.8181818181818182,0.0131578947368419,0.125,0.8355263157894738,0.7236842105263157,1,16
1,0,1,concat_wide,46,0.8486842105263158,0.9666670172892792,0.7608695652173914,0.8450704225352113,-0.006578947368421,0.075657894736842,0.8552631578947368,0.7730263157894738,2,17
1,0,2,concat_wide,46,0.888157894736842,0.9749127618007434,0.782608695652174,0.8529411764705882,0.0230263157894735,0.1677631578947368,0.8651315789473685,0.7203947368421052,2,17
1,0,0,cross,46,0.8322368421052632,0.9493684532302098,0.8043478260869565,0.8695652173913043,-0.0131578947368421,0.1447368421052631,0.8453947368421053,0.6875,1,16
1,0,1,cross,46,0.7697368421052632,0.9062211178378904,0.782608695652174,0.8611111111111112,-0.0065789473684211,0.1118421052631578,0.7763157894736843,0.6578947368421053,1,16
1,0,2,cross,46,0.8881578947368421,0.9761051280416486,0.8913043478260869,0.9333333333333332,0.0263157894736841,0.125,0.861842105263158,0.7631578947368421,9,24
1,0,0,cross_a2b,46,0.799342105263158,0.9511274711538794,0.8478260869565217,0.9113924050632912,-0.013157894736842,0.1940789473684211,0.8125,0.6052631578947368,19,34
1,0,1,cross_a2b,46,0.8421052631578947,0.9616530269030924,0.8695652173913043,0.918918918918919,0.013157894736842,0.1743421052631578,0.8289473684210527,0.6677631578947368,17,32
1,0,2,cross_a2b,46,0.7631578947368421,0.9198349408669222,0.7608695652173914,0.8450704225352113,-0.0098684210526315,0.1315789473684211,0.7730263157894737,0.631578947368421,1,16
1,0,0,img,46,0.7532894736842105,0.9410700090083828,0.6521739130434783,0.7647058823529411,,,,,1,16
1,0,1,img,46,0.7335526315789473,0.930483474802752,0.7608695652173914,0.8533333333333334,,,,,1,16
1,0,2,img,46,0.7763157894736842,0.9420502815929,0.6086956521739131,0.7096774193548387,,,,,2,17
1,0,0,tab,46,0.8881578947368421,0.97755331392818,0.8478260869565217,0.9113924050632912,,,,,9,24
1,0,1,tab,46,0.8108552631578947,0.9371953875314236,0.8478260869565217,0.9135802469135802,,,,,13,28
1,0,2,tab,46,0.819078947368421,0.9551005479110598,0.8260869565217391,0.8857142857142857,,,,,1,16
1,1,0,concat,46,0.6936936936936937,0.8678397157743118,0.782608695652174,0.875,0.0,0.027027027027027,0.6936936936936937,0.6666666666666666,14,29
1,1,1,concat,46,0.7162162162162162,0.8759174601221432,0.782608695652174,0.875,0.0120120120120119,-0.0375375375375375,0.7042042042042043,0.7537537537537538,7,22
1,1,2,concat,46,0.6246246246246246,0.8262384534768298,0.782608695652174,0.875,-0.0060060060060059,-0.036036036036036,0.6306306306306306,0.6606606606606606,8,23
1,1,0,concat_wide,46,0.6306306306306305,0.8342841863364954,0.7608695652173914,0.8607594936708861,0.0060060060060058,-0.0450450450450451,0.6246246246246246,0.6756756756756757,4,19
